code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
6182,合晶,2000000,4500000,2500000,0.56,1.26,0.7,UP
3008,大立光,380000,420000,40000,4.24,4.12,-0.1200000000000001,UP
2368,金像電,745000,325000,-420000,2.09,0.89,-1.1999999999999997,DOWN
2360,致茂,50000,0,-50000,0.24,0.0,-0.24,OUT
3105,穩懋,966000,0,-966000,0.97,0.0,-0.97,OUT
8996,高力,1630000,1630000,0,5.27,5.77,0.5,WEIGHT_CHANGE
3017,奇鋐,1009000,1009000,0,5.37,5.82,0.4500000000000002,WEIGHT_CHANGE
2327,國巨*,1566000,1566000,0,3.75,4.08,0.33000000000000007,WEIGHT_CHANGE
3037,欣興,2097000,2097000,0,4.83,5.13,0.2999999999999998,WEIGHT_CHANGE
2454,聯發科,406000,406000,0,3.72,3.94,0.21999999999999975,WEIGHT_CHANGE
3443,創意,311000,311000,0,3.25,3.44,0.18999999999999995,WEIGHT_CHANGE
3711,日月光投控,1629000,1629000,0,2.43,2.53,0.09999999999999964,WEIGHT_CHANGE
2059,川湖,293000,293000,0,4.84,4.93,0.08999999999999986,WEIGHT_CHANGE
2345,智邦,977000,977000,0,5.49,5.57,0.08000000000000007,WEIGHT_CHANGE
3583,辛耘,566000,566000,0,1.09,1.17,0.07999999999999985,WEIGHT_CHANGE
3661,世芯-KY,215000,215000,0,1.97,2.05,0.07999999999999985,WEIGHT_CHANGE
3189,景碩,440013,440013,0,0.83,0.9,0.07000000000000006,WEIGHT_CHANGE
8021,尖點,1501000,1501000,0,1.9,1.97,0.07000000000000006,WEIGHT_CHANGE
6584,南俊國際,2231000,2231000,0,3.73,3.74,0.010000000000000231,WEIGHT_CHANGE
6139,亞翔,250000,250000,0,0.52,0.53,0.010000000000000009,WEIGHT_CHANGE
3260,威剛,358000,358000,0,0.34,0.33,-0.010000000000000009,WEIGHT_CHANGE
5289,宜鼎,98000,98000,0,0.37,0.36,-0.010000000000000009,WEIGHT_CHANGE
7734,印能科技,56000,56000,0,0.4,0.39,-0.010000000000000009,WEIGHT_CHANGE
8299,群聯,445000,445000,0,2.43,2.42,-0.010000000000000231,WEIGHT_CHANGE
2330,台積電,1406000,1406000,0,7.77,7.74,-0.02999999999999936,WEIGHT_CHANGE
7751,竑騰,372000,372000,0,1.19,1.16,-0.030000000000000027,WEIGHT_CHANGE
2337,旺宏,1343000,1343000,0,0.52,0.48,-0.040000000000000036,WEIGHT_CHANGE
2383,台光電,563000,563000,0,6.99,6.93,-0.0600000000000005,WEIGHT_CHANGE
2455,全新,2753000,2753000,0,2.26,2.18,-0.07999999999999963,WEIGHT_CHANGE
2303,聯電,7000000,7000000,0,2.71,2.63,-0.08000000000000007,WEIGHT_CHANGE
6515,穎崴,145000,145000,0,2.8,2.68,-0.11999999999999966,WEIGHT_CHANGE
6187,萬潤,1220000,1220000,0,3.1,2.78,-0.3200000000000003,WEIGHT_CHANGE
6223,旺矽,326000,326000,0,5.0,4.54,-0.45999999999999996,WEIGHT_CHANGE
3264,欣銓,72000,72000,0,0.04,0.04,0.0,SAME
3491,昇達科,1000,1000,0,0.0,0.0,0.0,SAME
3665,貿聯-KY,955000,955000,0,4.18,4.18,0.0,SAME
6805,富世達,109000,109000,0,0.42,0.42,0.0,SAME
3363,上詮,300000,300000,0,0.41,0.4,-0.009999999999999953,SAME
