code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
3264,欣銓,0,72000,72000,0.0,0.04,0.04,NEW
3008,大立光,125000,260000,135000,1.17,2.29,1.12,UP
8021,尖點,501000,1501000,1000000,0.64,1.72,1.08,UP
2059,川湖,293000,293000,0,4.22,4.44,0.22000000000000064,WEIGHT_CHANGE
6515,穎崴,145000,145000,0,2.85,3.05,0.19999999999999973,WEIGHT_CHANGE
3665,貿聯-KY,955000,955000,0,4.64,4.83,0.1900000000000004,WEIGHT_CHANGE
6223,旺矽,326000,326000,0,4.47,4.63,0.16000000000000014,WEIGHT_CHANGE
2455,全新,2753000,2753000,0,1.98,2.12,0.14000000000000012,WEIGHT_CHANGE
3711,日月光投控,1629000,1629000,0,1.99,2.11,0.11999999999999988,WEIGHT_CHANGE
3443,創意,311000,311000,0,2.87,2.98,0.10999999999999988,WEIGHT_CHANGE
3037,欣興,2097000,2097000,0,4.03,4.14,0.10999999999999943,WEIGHT_CHANGE
6187,萬潤,1220000,1220000,0,2.83,2.9,0.06999999999999984,WEIGHT_CHANGE
3105,穩懋,1949000,1949000,0,2.11,2.16,0.050000000000000266,WEIGHT_CHANGE
6584,南俊國際,2204000,2204000,0,2.77,2.82,0.04999999999999982,WEIGHT_CHANGE
8299,群聯,445000,445000,0,2.2,2.25,0.04999999999999982,WEIGHT_CHANGE
6139,亞翔,250000,250000,0,0.41,0.44,0.030000000000000027,WEIGHT_CHANGE
3017,奇鋐,1009000,1009000,0,5.3,5.32,0.020000000000000462,WEIGHT_CHANGE
2360,致茂,200000,200000,0,0.99,1.01,0.020000000000000018,WEIGHT_CHANGE
7751,竑騰,375000,375000,0,1.11,1.13,0.019999999999999796,WEIGHT_CHANGE
2337,旺宏,1343000,1343000,0,0.42,0.43,0.010000000000000009,WEIGHT_CHANGE
5289,宜鼎,98000,98000,0,0.38,0.39,0.010000000000000009,WEIGHT_CHANGE
6805,富世達,109000,109000,0,0.43,0.44,0.010000000000000009,WEIGHT_CHANGE
3363,上詮,300000,300000,0,0.49,0.48,-0.010000000000000009,WEIGHT_CHANGE
3583,辛耘,566000,566000,0,1.01,1.0,-0.010000000000000009,WEIGHT_CHANGE
3653,健策,214000,214000,0,1.74,1.73,-0.010000000000000009,WEIGHT_CHANGE
8046,南電,718000,718000,0,1.3,1.29,-0.010000000000000009,WEIGHT_CHANGE
3189,景碩,440013,440013,0,0.61,0.59,-0.020000000000000018,WEIGHT_CHANGE
3661,世芯-KY,262000,262000,0,2.39,2.36,-0.03000000000000025,WEIGHT_CHANGE
2327,國巨*,1566000,1566000,0,2.97,2.93,-0.040000000000000036,WEIGHT_CHANGE
7734,印能科技,56000,56000,0,0.39,0.34,-0.04999999999999999,WEIGHT_CHANGE
6669,緯穎,228000,228000,0,2.51,2.42,-0.08999999999999986,WEIGHT_CHANGE
8996,高力,1630000,1630000,0,4.18,4.09,-0.08999999999999986,WEIGHT_CHANGE
2368,金像電,945000,945000,0,2.86,2.73,-0.1299999999999999,WEIGHT_CHANGE
2383,台光電,563000,563000,0,6.45,5.96,-0.4900000000000002,WEIGHT_CHANGE
2308,台達電,344000,344000,0,1.67,1.67,0.0,SAME
2345,智邦,977000,977000,0,5.0,5.0,0.0,SAME
3260,威剛,358000,358000,0,0.32,0.32,0.0,SAME
3491,昇達科,1000,1000,0,0.0,0.0,0.0,SAME
7769,鴻勁,91000,91000,0,1.44,1.44,0.0,SAME
2330,台積電,1706000,1706000,0,8.64,8.63,-0.009999999999999787,SAME
2454,聯發科,406000,406000,0,3.73,3.72,-0.009999999999999787,SAME
