code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
2308,台達電,300000,632000,332000,1.29,2.69,1.4,UP
2383,台光電,466000,466000,0,5.85,6.09,0.2400000000000002,WEIGHT_CHANGE
2059,川湖,293000,293000,0,8.28,8.51,0.23000000000000043,WEIGHT_CHANGE
3443,創意,160000,160000,0,1.72,1.87,0.15000000000000013,WEIGHT_CHANGE
6584,南俊國際,2231000,2231000,0,2.76,2.83,0.07000000000000028,WEIGHT_CHANGE
3661,世芯-KY,215000,215000,0,1.94,2.01,0.06999999999999984,WEIGHT_CHANGE
1303,南亞,5445000,5445000,0,2.39,2.44,0.04999999999999982,WEIGHT_CHANGE
2454,聯發科,406000,406000,0,3.81,3.85,0.040000000000000036,WEIGHT_CHANGE
6223,旺矽,263000,263000,0,3.88,3.92,0.040000000000000036,WEIGHT_CHANGE
4958,臻鼎-KY,1000000,1000000,0,1.12,1.16,0.039999999999999813,WEIGHT_CHANGE
8021,尖點,2682000,2682000,0,2.76,2.78,0.020000000000000018,WEIGHT_CHANGE
6805,富世達,109000,109000,0,0.45,0.46,0.010000000000000009,WEIGHT_CHANGE
2337,旺宏,1343000,1343000,0,0.43,0.42,-0.010000000000000009,WEIGHT_CHANGE
3711,日月光投控,1629000,1629000,0,2.43,2.42,-0.010000000000000231,WEIGHT_CHANGE
1815,富喬,10877000,10877000,0,2.3,2.28,-0.020000000000000018,WEIGHT_CHANGE
6669,緯穎,77000,77000,0,1.1,1.08,-0.020000000000000018,WEIGHT_CHANGE
7734,印能科技,56000,56000,0,0.46,0.43,-0.030000000000000027,WEIGHT_CHANGE
3017,奇鋐,1002000,1002000,0,6.57,6.53,-0.040000000000000036,WEIGHT_CHANGE
3037,欣興,2497000,2497000,0,5.88,5.84,-0.040000000000000036,WEIGHT_CHANGE
3008,大立光,420000,420000,0,4.38,4.32,-0.05999999999999961,WEIGHT_CHANGE
3231,緯創,7662000,7662000,0,3.51,3.45,-0.05999999999999961,WEIGHT_CHANGE
8996,高力,1630000,1630000,0,4.16,4.1,-0.0600000000000005,WEIGHT_CHANGE
6187,萬潤,801000,801000,0,2.07,1.98,-0.08999999999999986,WEIGHT_CHANGE
7751,竑騰,257000,257000,0,0.85,0.76,-0.08999999999999997,WEIGHT_CHANGE
2345,智邦,1080000,1080000,0,5.55,5.44,-0.10999999999999943,WEIGHT_CHANGE
2455,全新,2753000,2753000,0,2.51,2.39,-0.11999999999999966,WEIGHT_CHANGE
6515,穎崴,42000,42000,0,0.68,0.69,0.009999999999999898,SAME
2330,台積電,1406000,1406000,0,7.94,7.95,0.009999999999999787,SAME
3189,景碩,840013,840013,0,1.67,1.67,0.0,SAME
3264,欣銓,72000,72000,0,0.04,0.04,0.0,SAME
3583,辛耘,147000,147000,0,0.24,0.24,0.0,SAME
3665,貿聯-KY,1161000,1161000,0,6.03,6.03,0.0,SAME
5289,宜鼎,98000,98000,0,0.34,0.34,0.0,SAME
6139,亞翔,250000,250000,0,0.48,0.48,0.0,SAME
3260,威剛,358000,358000,0,0.35,0.34,-0.009999999999999953,SAME
5347,世界,629000,629000,0,0.24,0.23,-0.009999999999999981,SAME
