code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
6187,萬潤,0,435000,435000,0.0,1.0,1.0,NEW
3008,大立光,0,125000,125000,0.0,0.99,0.99,NEW
2368,金像電,645000,945000,300000,1.8,2.63,0.8299999999999998,UP
6510,精測,262000,137000,-125000,1.75,0.99,-0.76,DOWN
6223,旺矽,326000,326000,0,3.88,4.08,0.20000000000000018,WEIGHT_CHANGE
6515,穎崴,145000,145000,0,2.4,2.58,0.18000000000000016,WEIGHT_CHANGE
8996,高力,1630000,1630000,0,3.6,3.76,0.1599999999999997,WEIGHT_CHANGE
2383,台光電,563000,563000,0,5.48,5.6,0.11999999999999922,WEIGHT_CHANGE
6584,南俊國際,2204000,2204000,0,2.93,3.04,0.10999999999999988,WEIGHT_CHANGE
2059,川湖,312000,312000,0,3.36,3.44,0.08000000000000007,WEIGHT_CHANGE
6669,緯穎,386000,386000,0,4.36,4.43,0.0699999999999994,WEIGHT_CHANGE
3583,辛耘,566000,566000,0,0.96,1.02,0.06000000000000005,WEIGHT_CHANGE
2360,致茂,200000,200000,0,1.03,1.08,0.050000000000000044,WEIGHT_CHANGE
2330,台積電,1706000,1706000,0,8.34,8.38,0.040000000000000924,WEIGHT_CHANGE
5274,信驊,29000,29000,0,1.05,1.09,0.040000000000000036,WEIGHT_CHANGE
7751,竑騰,375000,375000,0,1.19,1.22,0.030000000000000027,WEIGHT_CHANGE
6274,台燿,471000,471000,0,1.61,1.64,0.029999999999999805,WEIGHT_CHANGE
2308,台達電,344000,344000,0,1.7,1.72,0.020000000000000018,WEIGHT_CHANGE
5289,宜鼎,153000,153000,0,0.58,0.6,0.020000000000000018,WEIGHT_CHANGE
6442,光聖,74000,74000,0,0.31,0.33,0.020000000000000018,WEIGHT_CHANGE
6139,亞翔,250000,250000,0,0.4,0.42,0.019999999999999962,WEIGHT_CHANGE
7769,鴻勁,97000,97000,0,1.47,1.48,0.010000000000000009,WEIGHT_CHANGE
6531,愛普*,265000,265000,0,0.59,0.58,-0.010000000000000009,WEIGHT_CHANGE
6805,富世達,109000,109000,0,0.46,0.45,-0.010000000000000009,WEIGHT_CHANGE
7734,印能科技,56000,56000,0,0.37,0.36,-0.010000000000000009,WEIGHT_CHANGE
8046,南電,718000,718000,0,1.31,1.3,-0.010000000000000009,WEIGHT_CHANGE
2454,聯發科,406000,406000,0,3.72,3.71,-0.010000000000000231,WEIGHT_CHANGE
2455,全新,2753000,2753000,0,2.3,2.28,-0.020000000000000018,WEIGHT_CHANGE
3653,健策,102000,102000,0,0.8,0.78,-0.020000000000000018,WEIGHT_CHANGE
3189,景碩,470013,470013,0,0.7,0.67,-0.029999999999999916,WEIGHT_CHANGE
4991,環宇-KY,553000,553000,0,0.81,0.78,-0.030000000000000027,WEIGHT_CHANGE
3711,日月光投控,1629000,1629000,0,2.03,1.99,-0.039999999999999813,WEIGHT_CHANGE
2345,智邦,977000,977000,0,5.09,5.05,-0.040000000000000036,WEIGHT_CHANGE
3037,欣興,2797000,2797000,0,5.64,5.6,-0.040000000000000036,WEIGHT_CHANGE
8299,群聯,475000,475000,0,2.57,2.53,-0.040000000000000036,WEIGHT_CHANGE
3105,穩懋,1949000,1949000,0,2.02,1.96,-0.06000000000000005,WEIGHT_CHANGE
3443,創意,311000,311000,0,2.89,2.82,-0.07000000000000028,WEIGHT_CHANGE
3661,世芯-KY,280000,280000,0,2.59,2.5,-0.08999999999999986,WEIGHT_CHANGE
3017,奇鋐,634000,634000,0,3.65,3.54,-0.10999999999999988,WEIGHT_CHANGE
3665,貿聯-KY,652000,652000,0,3.03,2.9,-0.1299999999999999,WEIGHT_CHANGE
3081,聯亞,366000,366000,0,2.09,1.95,-0.1399999999999999,WEIGHT_CHANGE
2327,國巨*,1566000,1566000,0,2.59,2.4,-0.18999999999999995,WEIGHT_CHANGE
3260,威剛,382000,382000,0,0.36,0.36,0.0,SAME
3491,昇達科,1000,1000,0,0.0,0.0,0.0,SAME
3533,嘉澤,4000,4000,0,0.02,0.02,0.0,SAME
2337,旺宏,1434000,1434000,0,0.47,0.46,-0.009999999999999953,SAME
8021,尖點,501000,501000,0,0.47,0.46,-0.009999999999999953,SAME
