code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
3017,奇鋐,1002000,1002000,0,5.77,6.15,0.3800000000000008,WEIGHT_CHANGE
3665,貿聯-KY,955000,955000,0,5.14,5.49,0.35000000000000053,WEIGHT_CHANGE
6223,旺矽,326000,326000,0,4.98,5.12,0.13999999999999968,WEIGHT_CHANGE
2455,全新,2753000,2753000,0,2.27,2.39,0.1200000000000001,WEIGHT_CHANGE
3008,大立光,420000,420000,0,4.27,4.37,0.10000000000000053,WEIGHT_CHANGE
3026,禾伸堂,909000,909000,0,1.53,1.59,0.06000000000000005,WEIGHT_CHANGE
2345,智邦,1080000,1080000,0,6.28,6.31,0.02999999999999936,WEIGHT_CHANGE
3363,上詮,300000,300000,0,0.43,0.44,0.010000000000000009,WEIGHT_CHANGE
6515,穎崴,42000,42000,0,0.69,0.7,0.010000000000000009,WEIGHT_CHANGE
6805,富世達,109000,109000,0,0.39,0.4,0.010000000000000009,WEIGHT_CHANGE
7734,印能科技,56000,56000,0,0.45,0.46,0.010000000000000009,WEIGHT_CHANGE
2059,川湖,293000,293000,0,6.06,6.04,-0.019999999999999574,WEIGHT_CHANGE
2337,旺宏,1343000,1343000,0,0.46,0.44,-0.020000000000000018,WEIGHT_CHANGE
2454,聯發科,406000,406000,0,3.98,3.96,-0.020000000000000018,WEIGHT_CHANGE
3189,景碩,440013,440013,0,0.89,0.87,-0.020000000000000018,WEIGHT_CHANGE
8299,群聯,445000,445000,0,2.17,2.15,-0.020000000000000018,WEIGHT_CHANGE
2303,聯電,7000000,7000000,0,2.47,2.44,-0.03000000000000025,WEIGHT_CHANGE
3443,創意,211000,211000,0,2.35,2.32,-0.03000000000000025,WEIGHT_CHANGE
3661,世芯-KY,215000,215000,0,1.96,1.9,-0.06000000000000005,WEIGHT_CHANGE
3711,日月光投控,1629000,1629000,0,2.72,2.66,-0.06000000000000005,WEIGHT_CHANGE
2327,國巨*,2066000,2066000,0,3.69,3.62,-0.06999999999999984,WEIGHT_CHANGE
7751,竑騰,318000,318000,0,1.02,0.95,-0.07000000000000006,WEIGHT_CHANGE
8021,尖點,1501000,1501000,0,1.6,1.53,-0.07000000000000006,WEIGHT_CHANGE
8996,高力,1630000,1630000,0,4.48,4.41,-0.07000000000000028,WEIGHT_CHANGE
2330,台積電,1406000,1406000,0,8.58,8.5,-0.08000000000000007,WEIGHT_CHANGE
3037,欣興,2097000,2097000,0,4.84,4.72,-0.1200000000000001,WEIGHT_CHANGE
2383,台光電,563000,563000,0,7.34,7.21,-0.1299999999999999,WEIGHT_CHANGE
6187,萬潤,1220000,1220000,0,3.27,3.14,-0.1299999999999999,WEIGHT_CHANGE
6488,環球晶,394000,394000,0,1.24,1.11,-0.1299999999999999,WEIGHT_CHANGE
3264,欣銓,72000,72000,0,0.04,0.04,0.0,SAME
3491,昇達科,1000,1000,0,0.0,0.0,0.0,SAME
5289,宜鼎,98000,98000,0,0.34,0.34,0.0,SAME
6139,亞翔,250000,250000,0,0.54,0.54,0.0,SAME
6584,南俊國際,2231000,2231000,0,3.13,3.12,-0.009999999999999787,SAME
3260,威剛,358000,358000,0,0.35,0.34,-0.009999999999999953,SAME
3583,辛耘,147000,147000,0,0.29,0.28,-0.009999999999999953,SAME
