code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
6515,穎崴,145000,120000,-25000,2.68,2.41,-0.27,DOWN
6223,旺矽,326000,326000,0,4.54,4.93,0.3899999999999997,WEIGHT_CHANGE
2345,智邦,977000,977000,0,5.57,5.87,0.2999999999999998,WEIGHT_CHANGE
2330,台積電,1406000,1406000,0,7.74,7.96,0.21999999999999975,WEIGHT_CHANGE
3665,貿聯-KY,955000,955000,0,4.18,4.34,0.16000000000000014,WEIGHT_CHANGE
6187,萬潤,1220000,1220000,0,2.78,2.94,0.16000000000000014,WEIGHT_CHANGE
3017,奇鋐,1009000,1009000,0,5.82,5.97,0.14999999999999947,WEIGHT_CHANGE
2059,川湖,293000,293000,0,4.93,5.07,0.14000000000000057,WEIGHT_CHANGE
2383,台光電,563000,563000,0,6.93,7.04,0.11000000000000032,WEIGHT_CHANGE
3661,世芯-KY,215000,215000,0,2.05,2.16,0.11000000000000032,WEIGHT_CHANGE
6182,合晶,4500000,4500000,0,1.26,1.37,0.1100000000000001,WEIGHT_CHANGE
3443,創意,311000,311000,0,3.44,3.55,0.10999999999999988,WEIGHT_CHANGE
3711,日月光投控,1629000,1629000,0,2.53,2.59,0.06000000000000005,WEIGHT_CHANGE
7751,竑騰,372000,372000,0,1.16,1.22,0.06000000000000005,WEIGHT_CHANGE
2455,全新,2753000,2753000,0,2.18,2.23,0.04999999999999982,WEIGHT_CHANGE
2303,聯電,7000000,7000000,0,2.63,2.67,0.040000000000000036,WEIGHT_CHANGE
2454,聯發科,406000,406000,0,3.94,3.98,0.040000000000000036,WEIGHT_CHANGE
2368,金像電,325000,325000,0,0.89,0.9,0.010000000000000009,WEIGHT_CHANGE
3260,威剛,358000,358000,0,0.33,0.32,-0.010000000000000009,WEIGHT_CHANGE
3583,辛耘,566000,566000,0,1.17,1.16,-0.010000000000000009,WEIGHT_CHANGE
5289,宜鼎,98000,98000,0,0.36,0.35,-0.010000000000000009,WEIGHT_CHANGE
6139,亞翔,250000,250000,0,0.53,0.52,-0.010000000000000009,WEIGHT_CHANGE
3189,景碩,440013,440013,0,0.9,0.88,-0.020000000000000018,WEIGHT_CHANGE
8996,高力,1630000,1630000,0,5.77,5.73,-0.03999999999999915,WEIGHT_CHANGE
2337,旺宏,1343000,1343000,0,0.48,0.44,-0.03999999999999998,WEIGHT_CHANGE
3363,上詮,300000,300000,0,0.4,0.36,-0.040000000000000036,WEIGHT_CHANGE
2327,國巨*,1566000,1566000,0,4.08,4.03,-0.04999999999999982,WEIGHT_CHANGE
8021,尖點,1501000,1501000,0,1.97,1.9,-0.07000000000000006,WEIGHT_CHANGE
8299,群聯,445000,445000,0,2.42,2.28,-0.14000000000000012,WEIGHT_CHANGE
3037,欣興,2097000,2097000,0,5.13,4.93,-0.20000000000000018,WEIGHT_CHANGE
6584,南俊國際,2231000,2231000,0,3.74,3.52,-0.2200000000000002,WEIGHT_CHANGE
3264,欣銓,72000,72000,0,0.04,0.04,0.0,SAME
3491,昇達科,1000,1000,0,0.0,0.0,0.0,SAME
6805,富世達,109000,109000,0,0.42,0.42,0.0,SAME
7734,印能科技,56000,56000,0,0.39,0.39,0.0,SAME
3008,大立光,420000,420000,0,4.12,4.11,-0.009999999999999787,SAME
