code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
1303,南亞,0,5445000,5445000,0.0,2.25,2.25,NEW
4958,臻鼎-KY,0,1000000,1000000,0.0,1.05,1.05,NEW
1815,富喬,0,827000,827000,0.0,0.15,0.15,NEW
3026,禾伸堂,518000,215000,-303000,0.62,0.25,-0.37,DOWN
3363,上詮,100000,0,-100000,0.13,0.0,-0.13,OUT
3017,奇鋐,1002000,1002000,0,6.13,6.39,0.2599999999999998,WEIGHT_CHANGE
2059,川湖,293000,293000,0,6.07,6.32,0.25,WEIGHT_CHANGE
2345,智邦,1080000,1080000,0,6.06,6.3,0.2400000000000002,WEIGHT_CHANGE
6223,旺矽,326000,326000,0,4.54,4.73,0.1900000000000004,WEIGHT_CHANGE
3037,欣興,2097000,2097000,0,4.35,4.53,0.1800000000000006,WEIGHT_CHANGE
2454,聯發科,406000,406000,0,3.81,3.97,0.16000000000000014,WEIGHT_CHANGE
8996,高力,1630000,1630000,0,3.68,3.83,0.1499999999999999,WEIGHT_CHANGE
8021,尖點,2501000,2501000,0,2.13,2.22,0.0900000000000003,WEIGHT_CHANGE
2455,全新,2753000,2753000,0,2.12,2.21,0.08999999999999986,WEIGHT_CHANGE
3443,創意,211000,211000,0,2.12,2.21,0.08999999999999986,WEIGHT_CHANGE
3711,日月光投控,1629000,1629000,0,2.39,2.48,0.08999999999999986,WEIGHT_CHANGE
6187,萬潤,1220000,1220000,0,2.99,3.06,0.06999999999999984,WEIGHT_CHANGE
6669,緯穎,77000,77000,0,1.1,1.14,0.039999999999999813,WEIGHT_CHANGE
3189,景碩,440013,440013,0,0.74,0.77,0.030000000000000027,WEIGHT_CHANGE
8299,群聯,366000,366000,0,1.58,1.61,0.030000000000000027,WEIGHT_CHANGE
6515,穎崴,42000,42000,0,0.64,0.66,0.020000000000000018,WEIGHT_CHANGE
6584,南俊國際,2231000,2231000,0,2.5,2.52,0.020000000000000018,WEIGHT_CHANGE
7734,印能科技,56000,56000,0,0.5,0.52,0.020000000000000018,WEIGHT_CHANGE
2337,旺宏,1343000,1343000,0,0.36,0.37,0.010000000000000009,WEIGHT_CHANGE
3661,世芯-KY,215000,215000,0,1.74,1.75,0.010000000000000009,WEIGHT_CHANGE
5289,宜鼎,98000,98000,0,0.33,0.34,0.010000000000000009,WEIGHT_CHANGE
6139,亞翔,250000,250000,0,0.47,0.48,0.010000000000000009,WEIGHT_CHANGE
6805,富世達,109000,109000,0,0.39,0.4,0.010000000000000009,WEIGHT_CHANGE
5347,世界,629000,629000,0,0.25,0.24,-0.010000000000000009,WEIGHT_CHANGE
3260,威剛,358000,358000,0,0.38,0.35,-0.030000000000000027,WEIGHT_CHANGE
2383,台光電,563000,563000,0,7.05,7.01,-0.040000000000000036,WEIGHT_CHANGE
6488,環球晶,394000,394000,0,0.89,0.85,-0.040000000000000036,WEIGHT_CHANGE
7751,竑騰,310000,310000,0,1.01,0.96,-0.050000000000000044,WEIGHT_CHANGE
2308,台達電,300000,300000,0,1.3,1.18,-0.1200000000000001,WEIGHT_CHANGE
3665,貿聯-KY,991000,991000,0,5.49,5.19,-0.2999999999999998,WEIGHT_CHANGE
3008,大立光,520000,520000,0,5.54,5.15,-0.3899999999999997,WEIGHT_CHANGE
2330,台積電,1406000,1406000,0,9.0,8.33,-0.6699999999999999,WEIGHT_CHANGE
3231,緯創,7662000,7662000,0,3.56,3.56,0.0,SAME
3264,欣銓,72000,72000,0,0.03,0.03,0.0,SAME
3583,辛耘,147000,147000,0,0.25,0.25,0.0,SAME
