code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
6488,環球晶,174000,394000,220000,0.54,1.14,0.5999999999999999,UP
2059,川湖,293000,293000,0,5.25,5.84,0.5899999999999999,WEIGHT_CHANGE
2330,台積電,1406000,1406000,0,7.97,8.27,0.2999999999999998,WEIGHT_CHANGE
3665,貿聯-KY,955000,955000,0,4.28,4.56,0.27999999999999936,WEIGHT_CHANGE
2454,聯發科,406000,406000,0,3.86,3.95,0.0900000000000003,WEIGHT_CHANGE
3443,創意,311000,311000,0,3.3,3.36,0.06000000000000005,WEIGHT_CHANGE
6584,南俊國際,2231000,2231000,0,3.55,3.57,0.020000000000000018,WEIGHT_CHANGE
3363,上詮,300000,300000,0,0.4,0.42,0.019999999999999962,WEIGHT_CHANGE
3711,日月光投控,1629000,1629000,0,2.55,2.56,0.010000000000000231,WEIGHT_CHANGE
5289,宜鼎,98000,98000,0,0.37,0.38,0.010000000000000009,WEIGHT_CHANGE
6139,亞翔,250000,250000,0,0.54,0.53,-0.010000000000000009,WEIGHT_CHANGE
7734,印能科技,56000,56000,0,0.38,0.37,-0.010000000000000009,WEIGHT_CHANGE
3583,辛耘,566000,566000,0,1.12,1.1,-0.020000000000000018,WEIGHT_CHANGE
8021,尖點,1501000,1501000,0,1.83,1.8,-0.030000000000000027,WEIGHT_CHANGE
2455,全新,2753000,2753000,0,2.14,2.11,-0.03000000000000025,WEIGHT_CHANGE
3189,景碩,440013,440013,0,0.77,0.73,-0.040000000000000036,WEIGHT_CHANGE
6182,合晶,4500000,4500000,0,1.62,1.58,-0.040000000000000036,WEIGHT_CHANGE
6187,萬潤,1220000,1220000,0,2.91,2.87,-0.040000000000000036,WEIGHT_CHANGE
8299,群聯,445000,445000,0,2.35,2.3,-0.050000000000000266,WEIGHT_CHANGE
2303,聯電,7000000,7000000,0,2.68,2.62,-0.06000000000000005,WEIGHT_CHANGE
3008,大立光,420000,420000,0,4.0,3.94,-0.06000000000000005,WEIGHT_CHANGE
7751,竑騰,372000,372000,0,1.29,1.22,-0.07000000000000006,WEIGHT_CHANGE
8996,高力,1630000,1630000,0,5.35,5.25,-0.09999999999999964,WEIGHT_CHANGE
6515,穎崴,120000,120000,0,2.46,2.32,-0.14000000000000012,WEIGHT_CHANGE
2345,智邦,977000,977000,0,5.95,5.78,-0.16999999999999993,WEIGHT_CHANGE
3037,欣興,2097000,2097000,0,4.43,4.25,-0.17999999999999972,WEIGHT_CHANGE
6223,旺矽,326000,326000,0,5.15,4.96,-0.1900000000000004,WEIGHT_CHANGE
2327,國巨*,1566000,1566000,0,3.62,3.42,-0.20000000000000018,WEIGHT_CHANGE
3017,奇鋐,1009000,1009000,0,6.21,5.96,-0.25,WEIGHT_CHANGE
3260,威剛,358000,358000,0,0.34,0.35,0.009999999999999953,SAME
2337,旺宏,1343000,1343000,0,0.45,0.45,0.0,SAME
3264,欣銓,72000,72000,0,0.04,0.04,0.0,SAME
3491,昇達科,1000,1000,0,0.0,0.0,0.0,SAME
3661,世芯-KY,215000,215000,0,2.09,2.09,0.0,SAME
6805,富世達,109000,109000,0,0.39,0.39,0.0,SAME
2383,台光電,563000,563000,0,7.1,7.09,-0.009999999999999787,SAME
