code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
3583,辛耘,566000,147000,-419000,1.15,0.31,-0.8399999999999999,DOWN
2330,台積電,1406000,1406000,0,8.27,8.69,0.41999999999999993,WEIGHT_CHANGE
3008,大立光,420000,420000,0,4.09,4.48,0.39000000000000057,WEIGHT_CHANGE
2059,川湖,293000,293000,0,6.0,6.35,0.34999999999999964,WEIGHT_CHANGE
3017,奇鋐,1002000,1002000,0,5.23,5.58,0.34999999999999964,WEIGHT_CHANGE
3665,貿聯-KY,955000,955000,0,4.4,4.67,0.2699999999999996,WEIGHT_CHANGE
2345,智邦,977000,977000,0,5.51,5.67,0.16000000000000014,WEIGHT_CHANGE
2383,台光電,563000,563000,0,6.89,7.03,0.14000000000000057,WEIGHT_CHANGE
3443,創意,211000,211000,0,2.09,2.21,0.1200000000000001,WEIGHT_CHANGE
6223,旺矽,326000,326000,0,4.97,5.08,0.11000000000000032,WEIGHT_CHANGE
2454,聯發科,406000,406000,0,3.66,3.76,0.09999999999999964,WEIGHT_CHANGE
3711,日月光投控,1629000,1629000,0,2.68,2.78,0.09999999999999964,WEIGHT_CHANGE
6187,萬潤,1220000,1220000,0,3.18,3.28,0.09999999999999964,WEIGHT_CHANGE
3661,世芯-KY,215000,215000,0,1.94,2.03,0.08999999999999986,WEIGHT_CHANGE
2455,全新,2753000,2753000,0,2.09,2.16,0.07000000000000028,WEIGHT_CHANGE
7751,竑騰,318000,318000,0,0.93,0.99,0.05999999999999994,WEIGHT_CHANGE
2327,國巨*,2066000,2066000,0,3.97,4.01,0.03999999999999959,WEIGHT_CHANGE
7734,印能科技,56000,56000,0,0.41,0.44,0.030000000000000027,WEIGHT_CHANGE
6805,富世達,109000,109000,0,0.37,0.39,0.020000000000000018,WEIGHT_CHANGE
3260,威剛,358000,358000,0,0.35,0.36,0.010000000000000009,WEIGHT_CHANGE
3363,上詮,300000,300000,0,0.43,0.42,-0.010000000000000009,WEIGHT_CHANGE
2337,旺宏,1343000,1343000,0,0.48,0.46,-0.019999999999999962,WEIGHT_CHANGE
8021,尖點,1501000,1501000,0,1.92,1.9,-0.020000000000000018,WEIGHT_CHANGE
8299,群聯,445000,445000,0,2.26,2.21,-0.04999999999999982,WEIGHT_CHANGE
3189,景碩,440013,440013,0,0.9,0.85,-0.050000000000000044,WEIGHT_CHANGE
6488,環球晶,394000,394000,0,1.41,1.35,-0.05999999999999983,WEIGHT_CHANGE
6515,穎崴,99000,99000,0,1.73,1.67,-0.06000000000000005,WEIGHT_CHANGE
8996,高力,1630000,1630000,0,4.65,4.59,-0.0600000000000005,WEIGHT_CHANGE
6182,合晶,4500000,4500000,0,1.95,1.87,-0.07999999999999985,WEIGHT_CHANGE
3026,禾伸堂,909000,909000,0,1.84,1.74,-0.10000000000000009,WEIGHT_CHANGE
3037,欣興,2097000,2097000,0,4.73,4.63,-0.10000000000000053,WEIGHT_CHANGE
6584,南俊國際,2231000,2231000,0,3.58,3.59,0.009999999999999787,SAME
2303,聯電,7000000,7000000,0,2.8,2.8,0.0,SAME
3264,欣銓,72000,72000,0,0.04,0.04,0.0,SAME
3491,昇達科,1000,1000,0,0.0,0.0,0.0,SAME
6139,亞翔,250000,250000,0,0.54,0.54,0.0,SAME
5289,宜鼎,98000,98000,0,0.35,0.34,-0.009999999999999953,SAME
