code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
3363,上詮,300000,200000,-100000,0.44,0.26,-0.18,DOWN
3026,禾伸堂,909000,821000,-88000,1.29,1.06,-0.22999999999999998,DOWN
2327,國巨*,1247000,0,-1247000,1.89,0.0,-1.89,OUT
2303,聯電,7000000,0,-7000000,2.15,0.0,-2.15,OUT
2383,台光電,563000,563000,0,6.92,7.36,0.4400000000000004,WEIGHT_CHANGE
3037,欣興,2097000,2097000,0,4.32,4.55,0.22999999999999954,WEIGHT_CHANGE
2345,智邦,1080000,1080000,0,6.18,6.33,0.15000000000000036,WEIGHT_CHANGE
2454,聯發科,406000,406000,0,3.83,3.98,0.1499999999999999,WEIGHT_CHANGE
3443,創意,211000,211000,0,2.08,2.21,0.1299999999999999,WEIGHT_CHANGE
2330,台積電,1406000,1406000,0,9.27,9.39,0.120000000000001,WEIGHT_CHANGE
3017,奇鋐,1002000,1002000,0,6.29,6.41,0.1200000000000001,WEIGHT_CHANGE
2059,川湖,293000,293000,0,6.27,6.34,0.07000000000000028,WEIGHT_CHANGE
6223,旺矽,326000,326000,0,4.68,4.74,0.0600000000000005,WEIGHT_CHANGE
7751,竑騰,310000,310000,0,0.99,1.05,0.06000000000000005,WEIGHT_CHANGE
3711,日月光投控,1629000,1629000,0,2.44,2.49,0.050000000000000266,WEIGHT_CHANGE
3189,景碩,440013,440013,0,0.76,0.77,0.010000000000000009,WEIGHT_CHANGE
3260,威剛,358000,358000,0,0.42,0.41,-0.010000000000000009,WEIGHT_CHANGE
3583,辛耘,147000,147000,0,0.27,0.26,-0.010000000000000009,WEIGHT_CHANGE
6139,亞翔,250000,250000,0,0.5,0.49,-0.010000000000000009,WEIGHT_CHANGE
6515,穎崴,42000,42000,0,0.68,0.67,-0.010000000000000009,WEIGHT_CHANGE
2337,旺宏,1343000,1343000,0,0.41,0.37,-0.03999999999999998,WEIGHT_CHANGE
2455,全新,2753000,2753000,0,2.25,2.21,-0.040000000000000036,WEIGHT_CHANGE
6669,緯穎,77000,77000,0,1.18,1.14,-0.040000000000000036,WEIGHT_CHANGE
6488,環球晶,394000,394000,0,1.02,0.93,-0.08999999999999997,WEIGHT_CHANGE
3008,大立光,420000,420000,0,4.84,4.73,-0.10999999999999943,WEIGHT_CHANGE
3231,緯創,5662000,5662000,0,2.88,2.75,-0.1299999999999999,WEIGHT_CHANGE
6187,萬潤,1220000,1220000,0,3.25,3.12,-0.1299999999999999,WEIGHT_CHANGE
8021,尖點,2501000,2501000,0,2.37,2.23,-0.14000000000000012,WEIGHT_CHANGE
6584,南俊國際,2231000,2231000,0,2.9,2.75,-0.1499999999999999,WEIGHT_CHANGE
8996,高力,1630000,1630000,0,4.2,3.84,-0.3600000000000003,WEIGHT_CHANGE
3665,貿聯-KY,955000,955000,0,5.98,5.53,-0.4500000000000002,WEIGHT_CHANGE
5289,宜鼎,98000,98000,0,0.34,0.35,0.009999999999999953,SAME
3264,欣銓,72000,72000,0,0.04,0.04,0.0,SAME
3491,昇達科,1000,1000,0,0.0,0.0,0.0,SAME
3661,世芯-KY,215000,215000,0,1.81,1.81,0.0,SAME
6805,富世達,109000,109000,0,0.41,0.41,0.0,SAME
7734,印能科技,56000,56000,0,0.52,0.52,0.0,SAME
8299,群聯,366000,366000,0,1.66,1.66,0.0,SAME
