code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
3008,大立光,260000,380000,120000,2.85,4.2,1.35,UP
2330,台積電,1706000,1406000,-300000,8.68,7.21,-1.4699999999999998,DOWN
2383,台光電,563000,563000,0,6.24,6.7,0.45999999999999996,WEIGHT_CHANGE
2327,國巨*,1566000,1566000,0,3.29,3.6,0.31000000000000005,WEIGHT_CHANGE
8996,高力,1630000,1630000,0,5.27,5.51,0.2400000000000002,WEIGHT_CHANGE
6187,萬潤,1220000,1220000,0,3.0,3.2,0.20000000000000018,WEIGHT_CHANGE
8299,群聯,445000,445000,0,2.21,2.39,0.18000000000000016,WEIGHT_CHANGE
2059,川湖,293000,293000,0,4.14,4.28,0.14000000000000057,WEIGHT_CHANGE
3583,辛耘,566000,566000,0,1.0,1.07,0.07000000000000006,WEIGHT_CHANGE
3017,奇鋐,1009000,1009000,0,5.09,5.15,0.0600000000000005,WEIGHT_CHANGE
3711,日月光投控,1629000,1629000,0,2.07,2.12,0.050000000000000266,WEIGHT_CHANGE
6584,南俊國際,2204000,2204000,0,2.88,2.93,0.050000000000000266,WEIGHT_CHANGE
7734,印能科技,56000,56000,0,0.4,0.43,0.02999999999999997,WEIGHT_CHANGE
3105,穩懋,1949000,1949000,0,2.16,2.19,0.029999999999999805,WEIGHT_CHANGE
3661,世芯-KY,262000,262000,0,2.41,2.44,0.029999999999999805,WEIGHT_CHANGE
2303,聯電,2000000,2000000,0,0.6,0.62,0.020000000000000018,WEIGHT_CHANGE
3189,景碩,440013,440013,0,0.66,0.68,0.020000000000000018,WEIGHT_CHANGE
7751,竑騰,375000,375000,0,1.16,1.18,0.020000000000000018,WEIGHT_CHANGE
2337,旺宏,1343000,1343000,0,0.46,0.48,0.019999999999999962,WEIGHT_CHANGE
2360,致茂,50000,50000,0,0.24,0.25,0.010000000000000009,WEIGHT_CHANGE
3363,上詮,300000,300000,0,0.44,0.45,0.010000000000000009,WEIGHT_CHANGE
5289,宜鼎,98000,98000,0,0.39,0.4,0.010000000000000009,WEIGHT_CHANGE
6139,亞翔,250000,250000,0,0.43,0.44,0.010000000000000009,WEIGHT_CHANGE
3264,欣銓,72000,72000,0,0.03,0.04,0.010000000000000002,WEIGHT_CHANGE
2308,台達電,344000,344000,0,1.58,1.57,-0.010000000000000009,WEIGHT_CHANGE
3653,健策,214000,214000,0,1.82,1.8,-0.020000000000000018,WEIGHT_CHANGE
2368,金像電,945000,945000,0,2.76,2.72,-0.03999999999999959,WEIGHT_CHANGE
2454,聯發科,406000,406000,0,3.86,3.79,-0.06999999999999984,WEIGHT_CHANGE
2455,全新,2753000,2753000,0,2.51,2.44,-0.06999999999999984,WEIGHT_CHANGE
7769,鴻勁,91000,91000,0,1.42,1.35,-0.06999999999999984,WEIGHT_CHANGE
3037,欣興,2097000,2097000,0,4.42,4.32,-0.09999999999999964,WEIGHT_CHANGE
2345,智邦,977000,977000,0,5.2,5.06,-0.14000000000000057,WEIGHT_CHANGE
3443,創意,311000,311000,0,3.37,3.21,-0.16000000000000014,WEIGHT_CHANGE
6805,富世達,109000,109000,0,0.4,0.41,0.009999999999999953,SAME
3260,威剛,358000,358000,0,0.32,0.32,0.0,SAME
3491,昇達科,1000,1000,0,0.0,0.0,0.0,SAME
3665,貿聯-KY,955000,955000,0,4.26,4.26,0.0,SAME
8021,尖點,1501000,1501000,0,1.73,1.73,0.0,SAME
6223,旺矽,326000,326000,0,4.46,4.45,-0.009999999999999787,SAME
6515,穎崴,145000,145000,0,2.92,2.91,-0.009999999999999787,SAME
