code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
3037,欣興,2483000,2482000,-1000,6.62,6.63,0.009999999999999787,DOWN
3008,大立光,420000,343000,-77000,5.5,4.43,-1.0700000000000003,DOWN
6223,旺矽,268000,268000,0,3.32,3.55,0.22999999999999998,WEIGHT_CHANGE
1815,富喬,10877000,10877000,0,2.51,2.73,0.2200000000000002,WEIGHT_CHANGE
3443,創意,164000,164000,0,2.05,2.16,0.11000000000000032,WEIGHT_CHANGE
3665,貿聯-KY,1161000,1161000,0,6.02,6.12,0.10000000000000053,WEIGHT_CHANGE
2455,全新,2753000,2753000,0,2.57,2.66,0.0900000000000003,WEIGHT_CHANGE
8021,尖點,2682000,2682000,0,2.49,2.57,0.07999999999999963,WEIGHT_CHANGE
2383,台光電,465000,465000,0,6.45,6.52,0.0699999999999994,WEIGHT_CHANGE
3661,世芯-KY,215000,215000,0,1.84,1.89,0.04999999999999982,WEIGHT_CHANGE
2330,台積電,1306000,1306000,0,7.24,7.27,0.02999999999999936,WEIGHT_CHANGE
6213,聯茂,373000,373000,0,0.43,0.45,0.020000000000000018,WEIGHT_CHANGE
6274,台燿,113000,113000,0,0.4,0.42,0.019999999999999962,WEIGHT_CHANGE
3026,禾伸堂,261000,261000,0,0.42,0.43,0.010000000000000009,WEIGHT_CHANGE
3653,健策,33000,33000,0,0.42,0.43,0.010000000000000009,WEIGHT_CHANGE
4958,臻鼎-KY,1000000,1000000,0,1.08,1.09,0.010000000000000009,WEIGHT_CHANGE
5347,世界,629000,629000,0,0.22,0.23,0.010000000000000009,WEIGHT_CHANGE
8046,南電,300000,300000,0,0.83,0.84,0.010000000000000009,WEIGHT_CHANGE
2301,光寶科,659000,659000,0,0.42,0.41,-0.010000000000000009,WEIGHT_CHANGE
2357,華碩,196000,196000,0,0.43,0.42,-0.010000000000000009,WEIGHT_CHANGE
2376,技嘉,508000,508000,0,0.42,0.41,-0.010000000000000009,WEIGHT_CHANGE
2404,漢唐,155000,155000,0,0.4,0.39,-0.010000000000000009,WEIGHT_CHANGE
3189,景碩,844013,844013,0,1.69,1.68,-0.010000000000000009,WEIGHT_CHANGE
6669,緯穎,77000,77000,0,1.16,1.14,-0.020000000000000018,WEIGHT_CHANGE
8996,高力,1630000,1630000,0,4.36,4.34,-0.020000000000000462,WEIGHT_CHANGE
1303,南亞,5445000,5445000,0,2.41,2.37,-0.040000000000000036,WEIGHT_CHANGE
2308,台達電,632000,632000,0,2.63,2.58,-0.04999999999999982,WEIGHT_CHANGE
3231,緯創,7245000,7245000,0,3.11,3.06,-0.04999999999999982,WEIGHT_CHANGE
2345,智邦,1074000,1074000,0,5.38,5.3,-0.08000000000000007,WEIGHT_CHANGE
2454,聯發科,266000,266000,0,2.41,2.31,-0.10000000000000009,WEIGHT_CHANGE
6584,南俊國際,2231000,2231000,0,3.16,3.06,-0.10000000000000009,WEIGHT_CHANGE
2059,川湖,260000,260000,0,8.64,8.49,-0.15000000000000036,WEIGHT_CHANGE
3017,奇鋐,1001000,1001000,0,7.31,7.0,-0.3099999999999996,WEIGHT_CHANGE
3081,聯亞,63000,63000,0,0.4,0.41,0.009999999999999953,SAME
2360,致茂,76000,76000,0,0.38,0.38,0.0,SAME
3711,日月光投控,716000,716000,0,0.99,0.99,0.0,SAME
5274,信驊,11000,11000,0,0.41,0.41,0.0,SAME
6139,亞翔,250000,250000,0,0.45,0.45,0.0,SAME
8150,南茂,1957000,1957000,0,0.4,0.4,0.0,SAME
5289,宜鼎,98000,98000,0,0.35,0.34,-0.009999999999999953,SAME
6187,萬潤,134000,134000,0,0.41,0.4,-0.009999999999999953,SAME
