code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
3231,緯創,3496000,5662000,2166000,1.61,2.69,1.0799999999999998,UP
3665,貿聯-KY,955000,955000,0,5.35,5.92,0.5700000000000003,WEIGHT_CHANGE
2330,台積電,1406000,1406000,0,8.62,8.97,0.3500000000000014,WEIGHT_CHANGE
3008,大立光,420000,420000,0,4.48,4.59,0.10999999999999943,WEIGHT_CHANGE
7751,竑騰,310000,310000,0,1.01,1.03,0.020000000000000018,WEIGHT_CHANGE
3017,奇鋐,1002000,1002000,0,6.27,6.28,0.010000000000000675,WEIGHT_CHANGE
3260,威剛,358000,358000,0,0.38,0.37,-0.010000000000000009,WEIGHT_CHANGE
5289,宜鼎,98000,98000,0,0.34,0.33,-0.010000000000000009,WEIGHT_CHANGE
6139,亞翔,250000,250000,0,0.5,0.49,-0.010000000000000009,WEIGHT_CHANGE
7734,印能科技,56000,56000,0,0.5,0.49,-0.010000000000000009,WEIGHT_CHANGE
6584,南俊國際,2231000,2231000,0,3.02,3.01,-0.010000000000000231,WEIGHT_CHANGE
3363,上詮,300000,300000,0,0.47,0.45,-0.019999999999999962,WEIGHT_CHANGE
2337,旺宏,1343000,1343000,0,0.44,0.42,-0.020000000000000018,WEIGHT_CHANGE
3189,景碩,440013,440013,0,0.81,0.79,-0.020000000000000018,WEIGHT_CHANGE
6488,環球晶,394000,394000,0,1.09,1.06,-0.030000000000000027,WEIGHT_CHANGE
3026,禾伸堂,909000,909000,0,1.39,1.34,-0.04999999999999982,WEIGHT_CHANGE
8299,群聯,366000,366000,0,1.74,1.69,-0.050000000000000044,WEIGHT_CHANGE
3711,日月光投控,1629000,1629000,0,2.58,2.53,-0.050000000000000266,WEIGHT_CHANGE
2327,國巨*,1247000,1247000,0,2.03,1.97,-0.05999999999999983,WEIGHT_CHANGE
3443,創意,211000,211000,0,2.23,2.16,-0.06999999999999984,WEIGHT_CHANGE
3661,世芯-KY,215000,215000,0,1.94,1.87,-0.06999999999999984,WEIGHT_CHANGE
2303,聯電,7000000,7000000,0,2.3,2.22,-0.07999999999999963,WEIGHT_CHANGE
8021,尖點,2501000,2501000,0,2.55,2.46,-0.08999999999999986,WEIGHT_CHANGE
8996,高力,1630000,1630000,0,4.23,4.13,-0.10000000000000053,WEIGHT_CHANGE
2383,台光電,563000,563000,0,7.07,6.95,-0.1200000000000001,WEIGHT_CHANGE
2454,聯發科,406000,406000,0,3.9,3.77,-0.1299999999999999,WEIGHT_CHANGE
2345,智邦,1080000,1080000,0,6.31,6.17,-0.13999999999999968,WEIGHT_CHANGE
3037,欣興,2097000,2097000,0,4.64,4.49,-0.14999999999999947,WEIGHT_CHANGE
6223,旺矽,326000,326000,0,4.86,4.71,-0.15000000000000036,WEIGHT_CHANGE
2059,川湖,293000,293000,0,6.32,6.11,-0.20999999999999996,WEIGHT_CHANGE
3264,欣銓,72000,72000,0,0.04,0.04,0.0,SAME
3491,昇達科,1000,1000,0,0.0,0.0,0.0,SAME
6187,萬潤,1220000,1220000,0,3.29,3.29,0.0,SAME
6515,穎崴,42000,42000,0,0.7,0.7,0.0,SAME
6669,緯穎,77000,77000,0,1.15,1.15,0.0,SAME
6805,富世達,109000,109000,0,0.41,0.41,0.0,SAME
2455,全新,2753000,2753000,0,2.34,2.33,-0.009999999999999787,SAME
3583,辛耘,147000,147000,0,0.29,0.28,-0.009999999999999953,SAME
