code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
8299,群聯,445000,366000,-79000,2.14,1.74,-0.40000000000000013,DOWN
2327,國巨*,1927000,1247000,-680000,3.27,2.03,-1.2400000000000002,DOWN
2059,川湖,293000,293000,0,5.98,6.32,0.33999999999999986,WEIGHT_CHANGE
6187,萬潤,1220000,1220000,0,3.03,3.29,0.26000000000000023,WEIGHT_CHANGE
3008,大立光,420000,420000,0,4.35,4.48,0.13000000000000078,WEIGHT_CHANGE
8021,尖點,2501000,2501000,0,2.44,2.55,0.10999999999999988,WEIGHT_CHANGE
7751,竑騰,310000,310000,0,0.94,1.01,0.07000000000000006,WEIGHT_CHANGE
3260,威剛,358000,358000,0,0.36,0.38,0.020000000000000018,WEIGHT_CHANGE
6488,環球晶,394000,394000,0,1.07,1.09,0.020000000000000018,WEIGHT_CHANGE
3661,世芯-KY,215000,215000,0,1.93,1.94,0.010000000000000009,WEIGHT_CHANGE
6669,緯穎,77000,77000,0,1.16,1.15,-0.010000000000000009,WEIGHT_CHANGE
7734,印能科技,56000,56000,0,0.51,0.5,-0.010000000000000009,WEIGHT_CHANGE
3037,欣興,2097000,2097000,0,4.65,4.64,-0.010000000000000675,WEIGHT_CHANGE
3189,景碩,440013,440013,0,0.83,0.81,-0.019999999999999907,WEIGHT_CHANGE
2345,智邦,1080000,1080000,0,6.33,6.31,-0.020000000000000462,WEIGHT_CHANGE
3017,奇鋐,1002000,1002000,0,6.3,6.27,-0.03000000000000025,WEIGHT_CHANGE
3231,緯創,3496000,3496000,0,1.65,1.61,-0.039999999999999813,WEIGHT_CHANGE
3443,創意,211000,211000,0,2.27,2.23,-0.040000000000000036,WEIGHT_CHANGE
6223,旺矽,326000,326000,0,4.91,4.86,-0.04999999999999982,WEIGHT_CHANGE
6139,亞翔,250000,250000,0,0.55,0.5,-0.050000000000000044,WEIGHT_CHANGE
3711,日月光投控,1629000,1629000,0,2.64,2.58,-0.06000000000000005,WEIGHT_CHANGE
2303,聯電,7000000,7000000,0,2.37,2.3,-0.07000000000000028,WEIGHT_CHANGE
2455,全新,2753000,2753000,0,2.42,2.34,-0.08000000000000007,WEIGHT_CHANGE
8996,高力,1630000,1630000,0,4.33,4.23,-0.09999999999999964,WEIGHT_CHANGE
2330,台積電,1406000,1406000,0,8.72,8.62,-0.10000000000000142,WEIGHT_CHANGE
2454,聯發科,406000,406000,0,4.02,3.9,-0.11999999999999966,WEIGHT_CHANGE
6584,南俊國際,2231000,2231000,0,3.16,3.02,-0.14000000000000012,WEIGHT_CHANGE
3026,禾伸堂,909000,909000,0,1.54,1.39,-0.15000000000000013,WEIGHT_CHANGE
3665,貿聯-KY,955000,955000,0,5.56,5.35,-0.20999999999999996,WEIGHT_CHANGE
3363,上詮,300000,300000,0,0.46,0.47,0.009999999999999953,SAME
3583,辛耘,147000,147000,0,0.28,0.29,0.009999999999999953,SAME
2337,旺宏,1343000,1343000,0,0.44,0.44,0.0,SAME
2383,台光電,563000,563000,0,7.07,7.07,0.0,SAME
3264,欣銓,72000,72000,0,0.04,0.04,0.0,SAME
3491,昇達科,1000,1000,0,0.0,0.0,0.0,SAME
6515,穎崴,42000,42000,0,0.7,0.7,0.0,SAME
6805,富世達,109000,109000,0,0.41,0.41,0.0,SAME
5289,宜鼎,98000,98000,0,0.35,0.34,-0.009999999999999953,SAME
