code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
3026,禾伸堂,459000,909000,450000,0.93,1.84,0.91,UP
7751,竑騰,368000,318000,-50000,1.04,0.93,-0.10999999999999999,DOWN
3665,貿聯-KY,955000,955000,0,4.2,4.4,0.20000000000000018,WEIGHT_CHANGE
6187,萬潤,1220000,1220000,0,2.98,3.18,0.20000000000000018,WEIGHT_CHANGE
2059,川湖,293000,293000,0,5.81,6.0,0.1900000000000004,WEIGHT_CHANGE
3037,欣興,2097000,2097000,0,4.54,4.73,0.1900000000000004,WEIGHT_CHANGE
2303,聯電,7000000,7000000,0,2.62,2.8,0.17999999999999972,WEIGHT_CHANGE
8021,尖點,1501000,1501000,0,1.81,1.92,0.10999999999999988,WEIGHT_CHANGE
3711,日月光投控,1629000,1629000,0,2.59,2.68,0.0900000000000003,WEIGHT_CHANGE
3583,辛耘,566000,566000,0,1.07,1.15,0.07999999999999985,WEIGHT_CHANGE
7734,印能科技,56000,56000,0,0.38,0.41,0.02999999999999997,WEIGHT_CHANGE
3189,景碩,440013,440013,0,0.88,0.9,0.020000000000000018,WEIGHT_CHANGE
6139,亞翔,250000,250000,0,0.52,0.54,0.020000000000000018,WEIGHT_CHANGE
2337,旺宏,1343000,1343000,0,0.46,0.48,0.019999999999999962,WEIGHT_CHANGE
6805,富世達,109000,109000,0,0.36,0.37,0.010000000000000009,WEIGHT_CHANGE
3260,威剛,358000,358000,0,0.36,0.35,-0.010000000000000009,WEIGHT_CHANGE
3443,創意,211000,211000,0,2.1,2.09,-0.010000000000000231,WEIGHT_CHANGE
2454,聯發科,406000,406000,0,3.68,3.66,-0.020000000000000018,WEIGHT_CHANGE
3017,奇鋐,1002000,1002000,0,5.27,5.23,-0.03999999999999915,WEIGHT_CHANGE
3661,世芯-KY,215000,215000,0,1.99,1.94,-0.050000000000000044,WEIGHT_CHANGE
2383,台光電,563000,563000,0,6.94,6.89,-0.05000000000000071,WEIGHT_CHANGE
2455,全新,2753000,2753000,0,2.15,2.09,-0.06000000000000005,WEIGHT_CHANGE
6488,環球晶,394000,394000,0,1.48,1.41,-0.07000000000000006,WEIGHT_CHANGE
8996,高力,1630000,1630000,0,4.75,4.65,-0.09999999999999964,WEIGHT_CHANGE
6584,南俊國際,2231000,2231000,0,3.71,3.58,-0.1299999999999999,WEIGHT_CHANGE
6182,合晶,4500000,4500000,0,2.08,1.95,-0.13000000000000012,WEIGHT_CHANGE
6223,旺矽,326000,326000,0,5.12,4.97,-0.15000000000000036,WEIGHT_CHANGE
2330,台積電,1406000,1406000,0,8.43,8.27,-0.16000000000000014,WEIGHT_CHANGE
3008,大立光,420000,420000,0,4.44,4.09,-0.35000000000000053,WEIGHT_CHANGE
3264,欣銓,72000,72000,0,0.04,0.04,0.0,SAME
3363,上詮,300000,300000,0,0.43,0.43,0.0,SAME
3491,昇達科,1000,1000,0,0.0,0.0,0.0,SAME
5289,宜鼎,98000,98000,0,0.35,0.35,0.0,SAME
6515,穎崴,99000,99000,0,1.73,1.73,0.0,SAME
8299,群聯,445000,445000,0,2.26,2.26,0.0,SAME
2327,國巨*,2066000,2066000,0,3.98,3.97,-0.009999999999999787,SAME
2345,智邦,977000,977000,0,5.52,5.51,-0.009999999999999787,SAME
