code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
2059,川湖,260000,260000,0,8.3,9.02,0.7199999999999989,WEIGHT_CHANGE
8996,高力,1630000,1630000,0,4.24,4.49,0.25,WEIGHT_CHANGE
2345,智邦,1074000,1074000,0,5.21,5.35,0.13999999999999968,WEIGHT_CHANGE
6223,旺矽,268000,268000,0,3.49,3.59,0.09999999999999964,WEIGHT_CHANGE
2301,光寶科,659000,659000,0,0.41,0.46,0.050000000000000044,WEIGHT_CHANGE
3017,奇鋐,1001000,1001000,0,6.84,6.88,0.040000000000000036,WEIGHT_CHANGE
3231,緯創,7245000,7245000,0,3.03,3.06,0.03000000000000025,WEIGHT_CHANGE
3661,世芯-KY,215000,215000,0,1.9,1.93,0.030000000000000027,WEIGHT_CHANGE
3711,日月光投控,716000,716000,0,1.0,1.02,0.020000000000000018,WEIGHT_CHANGE
6584,南俊國際,2231000,2231000,0,3.13,3.15,0.020000000000000018,WEIGHT_CHANGE
6669,緯穎,77000,77000,0,1.15,1.17,0.020000000000000018,WEIGHT_CHANGE
2454,聯發科,266000,266000,0,2.4,2.41,0.010000000000000231,WEIGHT_CHANGE
2357,華碩,196000,196000,0,0.43,0.44,0.010000000000000009,WEIGHT_CHANGE
2376,技嘉,508000,508000,0,0.41,0.42,0.010000000000000009,WEIGHT_CHANGE
2404,漢唐,155000,155000,0,0.39,0.4,0.010000000000000009,WEIGHT_CHANGE
5289,宜鼎,98000,98000,0,0.36,0.37,0.010000000000000009,WEIGHT_CHANGE
6139,亞翔,250000,250000,0,0.45,0.46,0.010000000000000009,WEIGHT_CHANGE
6187,萬潤,134000,134000,0,0.38,0.39,0.010000000000000009,WEIGHT_CHANGE
3653,健策,33000,33000,0,0.42,0.41,-0.010000000000000009,WEIGHT_CHANGE
3189,景碩,844013,844013,0,1.63,1.61,-0.019999999999999796,WEIGHT_CHANGE
3081,聯亞,63000,63000,0,0.44,0.42,-0.020000000000000018,WEIGHT_CHANGE
6213,聯茂,373000,373000,0,0.46,0.43,-0.030000000000000027,WEIGHT_CHANGE
8021,尖點,2682000,2682000,0,2.54,2.51,-0.03000000000000025,WEIGHT_CHANGE
2330,台積電,1306000,1306000,0,7.51,7.47,-0.040000000000000036,WEIGHT_CHANGE
3443,創意,164000,164000,0,2.19,2.12,-0.06999999999999984,WEIGHT_CHANGE
1815,富喬,10877000,10877000,0,2.91,2.82,-0.0900000000000003,WEIGHT_CHANGE
1303,南亞,5445000,5445000,0,2.49,2.36,-0.13000000000000034,WEIGHT_CHANGE
3008,大立光,343000,343000,0,4.59,4.45,-0.13999999999999968,WEIGHT_CHANGE
2455,全新,2753000,2753000,0,2.67,2.53,-0.14000000000000012,WEIGHT_CHANGE
2383,台光電,465000,465000,0,6.3,6.08,-0.21999999999999975,WEIGHT_CHANGE
3665,貿聯-KY,1161000,1161000,0,6.3,5.73,-0.5699999999999994,WEIGHT_CHANGE
8150,南茂,1957000,1957000,0,0.4,0.41,0.009999999999999953,SAME
8046,南電,300000,300000,0,0.81,0.82,0.009999999999999898,SAME
2308,台達電,632000,632000,0,2.64,2.64,0.0,SAME
2360,致茂,76000,76000,0,0.38,0.38,0.0,SAME
3026,禾伸堂,261000,261000,0,0.4,0.4,0.0,SAME
3037,欣興,2482000,2482000,0,6.42,6.42,0.0,SAME
4958,臻鼎-KY,1000000,1000000,0,1.05,1.05,0.0,SAME
5274,信驊,11000,11000,0,0.4,0.4,0.0,SAME
5347,世界,629000,629000,0,0.23,0.23,0.0,SAME
6274,台燿,113000,113000,0,0.4,0.4,0.0,SAME
