code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
1815,富喬,10877000,10877000,0,3.05,3.35,0.30000000000000027,WEIGHT_CHANGE
3037,欣興,2482000,2482000,0,5.3,5.59,0.29000000000000004,WEIGHT_CHANGE
8021,尖點,2682000,2682000,0,2.67,2.94,0.27,WEIGHT_CHANGE
6223,旺矽,268000,268000,0,3.27,3.49,0.2200000000000002,WEIGHT_CHANGE
2330,台積電,1116000,1116000,0,6.37,6.51,0.13999999999999968,WEIGHT_CHANGE
2454,聯發科,145000,145000,0,1.52,1.64,0.11999999999999988,WEIGHT_CHANGE
2383,台光電,465000,465000,0,5.96,6.06,0.09999999999999964,WEIGHT_CHANGE
4958,臻鼎-KY,1000000,1000000,0,1.1,1.19,0.08999999999999986,WEIGHT_CHANGE
1303,南亞,5445000,5445000,0,2.91,2.98,0.06999999999999984,WEIGHT_CHANGE
3443,創意,164000,164000,0,2.26,2.31,0.050000000000000266,WEIGHT_CHANGE
3026,禾伸堂,261000,261000,0,0.43,0.48,0.04999999999999999,WEIGHT_CHANGE
5274,信驊,11000,11000,0,0.46,0.5,0.03999999999999998,WEIGHT_CHANGE
2308,台達電,382000,382000,0,1.65,1.68,0.030000000000000027,WEIGHT_CHANGE
2360,致茂,76000,76000,0,0.37,0.4,0.030000000000000027,WEIGHT_CHANGE
6187,萬潤,134000,134000,0,0.41,0.44,0.030000000000000027,WEIGHT_CHANGE
2059,川湖,205000,205000,0,6.73,6.76,0.02999999999999936,WEIGHT_CHANGE
2376,技嘉,508000,508000,0,0.43,0.44,0.010000000000000009,WEIGHT_CHANGE
2404,漢唐,155000,155000,0,0.39,0.4,0.010000000000000009,WEIGHT_CHANGE
5289,宜鼎,99952,99952,0,0.32,0.33,0.010000000000000009,WEIGHT_CHANGE
5347,世界,629000,629000,0,0.22,0.23,0.010000000000000009,WEIGHT_CHANGE
2301,光寶科,659000,659000,0,0.48,0.47,-0.010000000000000009,WEIGHT_CHANGE
3189,景碩,844013,844013,0,1.64,1.63,-0.010000000000000009,WEIGHT_CHANGE
6213,聯茂,373000,373000,0,0.46,0.45,-0.010000000000000009,WEIGHT_CHANGE
2357,華碩,196000,196000,0,0.48,0.46,-0.019999999999999962,WEIGHT_CHANGE
3231,緯創,7245000,7245000,0,3.4,3.38,-0.020000000000000018,WEIGHT_CHANGE
3653,健策,33000,33000,0,0.46,0.44,-0.020000000000000018,WEIGHT_CHANGE
6669,緯穎,429675,429675,0,2.61,2.54,-0.06999999999999984,WEIGHT_CHANGE
6584,南俊國際,2231000,2231000,0,3.35,3.28,-0.07000000000000028,WEIGHT_CHANGE
3661,世芯-KY,215000,215000,0,2.15,2.06,-0.08999999999999986,WEIGHT_CHANGE
2455,全新,2753000,2753000,0,3.44,3.26,-0.18000000000000016,WEIGHT_CHANGE
3665,貿聯-KY,1161000,1161000,0,5.9,5.7,-0.20000000000000018,WEIGHT_CHANGE
8996,高力,1630000,1630000,0,5.02,4.79,-0.22999999999999954,WEIGHT_CHANGE
3017,奇鋐,1001000,1001000,0,8.46,8.12,-0.34000000000000163,WEIGHT_CHANGE
3008,大立光,293000,293000,0,5.14,4.63,-0.5099999999999998,WEIGHT_CHANGE
2345,智邦,1074000,1074000,0,5.34,5.35,0.009999999999999787,SAME
6139,亞翔,250000,250000,0,0.44,0.44,0.0,SAME
6274,台燿,113000,113000,0,0.37,0.37,0.0,SAME
8150,南茂,1957000,1957000,0,0.42,0.42,0.0,SAME
8046,南電,968000,968000,0,2.42,2.41,-0.009999999999999787,SAME
3081,聯亞,63000,63000,0,0.47,0.46,-0.009999999999999953,SAME
