code,name,prev_shares,curr_shares,delta,status
2454,聯發科,0,80000,80000,NEW
6510,精測,321000,421000,100000,UP
8358,金居,1558000,1548000,-10000,DOWN
2486,一詮,1517000,567000,-950000,DOWN
5347,世界,2818000,0,-2818000,OUT
2059,川湖,257000,257000,0,SAME
2308,台達電,356000,356000,0,SAME
2330,台積電,1305000,1305000,0,SAME
2337,旺宏,771000,771000,0,SAME
2344,華邦電,889000,889000,0,SAME
2345,智邦,713000,713000,0,SAME
2360,致茂,485000,485000,0,SAME
2368,金像電,308000,308000,0,SAME
2383,台光電,438000,438000,0,SAME
2408,南亞科,3265000,3265000,0,SAME
3017,奇鋐,501000,501000,0,SAME
3036,文曄,1171000,1171000,0,SAME
3037,欣興,2210000,2210000,0,SAME
3081,聯亞,229000,229000,0,SAME
3105,穩懋,3433000,3433000,0,SAME
3131,弘塑,153000,153000,0,SAME
3163,波若威,919000,919000,0,SAME
3189,景碩,484013,484013,0,SAME
3260,威剛,293000,293000,0,SAME
3324,雙鴻,150000,150000,0,SAME
3443,創意,259000,259000,0,SAME
3491,昇達科,97000,97000,0,SAME
3529,力旺,154000,154000,0,SAME
3533,嘉澤,466000,466000,0,SAME
3653,健策,192000,192000,0,SAME
3661,世芯-KY,173000,173000,0,SAME
3665,貿聯-KY,567000,567000,0,SAME
3711,日月光投控,319000,319000,0,SAME
4749,新應材,698000,698000,0,SAME
4991,環宇-KY,688000,688000,0,SAME
5274,信驊,45000,45000,0,SAME
5289,宜鼎,102000,102000,0,SAME
6223,旺矽,288000,288000,0,SAME
6271,同欣電,2089000,2089000,0,SAME
6274,台燿,633000,633000,0,SAME
6442,光聖,781000,781000,0,SAME
6515,穎崴,150000,150000,0,SAME
6531,愛普*,700000,700000,0,SAME
6584,南俊國際,1333000,1333000,0,SAME
6669,緯穎,464000,464000,0,SAME
6805,富世達,297000,297000,0,SAME
7751,竑騰,386000,386000,0,SAME
7769,鴻勁,193000,193000,0,SAME
8021,尖點,688920,688920,0,SAME
8046,南電,1103000,1103000,0,SAME
8299,群聯,708000,708000,0,SAME
8996,高力,1489000,1489000,0,SAME
