code,name,prev_shares,curr_shares,delta,status
3105,穩懋,2408000,3027000,619000,UP
8996,高力,1030000,1310000,280000,UP
2408,南亞科,2657000,2829000,172000,UP
2330,台積電,984000,1134000,150000,UP
3037,欣興,1784000,1899000,115000,UP
6510,精測,176000,291000,115000,UP
6271,同欣電,1695000,1800000,105000,UP
6584,南俊國際,661000,743000,82000,UP
6669,緯穎,209000,264000,55000,UP
3529,力旺,89000,139000,50000,UP
3163,波若威,738000,786000,48000,UP
2344,華邦電,724000,771000,47000,UP
3443,創意,168000,215000,47000,UP
2345,智邦,581000,618000,37000,UP
6531,愛普*,567000,604000,37000,UP
8299,群聯,578000,615000,37000,UP
4991,環宇-KY,552000,587000,35000,UP
6223,旺矽,214000,248000,34000,UP
6274,台燿,510000,543000,33000,UP
2337,旺宏,739000,771000,32000,UP
3665,貿聯-KY,420000,447000,27000,UP
3017,奇鋐,405000,431000,26000,UP
2360,致茂,389000,414000,25000,UP
3260,威剛,268000,293000,25000,UP
3533,嘉澤,375000,399000,24000,UP
4749,新應材,575000,599000,24000,UP
2383,台光電,353000,376000,23000,UP
7751,竑騰,311000,331000,20000,UP
3711,日月光投控,258000,275000,17000,UP
2368,金像電,248000,264000,16000,UP
6805,富世達,240000,255000,15000,UP
2059,川湖,208000,221000,13000,UP
7769,鴻勁,155000,165000,10000,UP
2308,台達電,147000,156000,9000,UP
3131,弘塑,124000,132000,8000,UP
6515,穎崴,121000,129000,8000,UP
3491,昇達科,78000,83000,5000,UP
3661,世芯-KY,65000,69000,4000,UP
5274,信驊,35000,39000,4000,UP
5289,宜鼎,98000,102000,4000,UP
2486,一詮,1297000,1298000,1000,UP
3036,文曄,999000,1000000,1000,UP
3324,雙鴻,99000,100000,1000,UP
5347,世界,2401000,2402000,1000,UP
8021,尖點,583920,584920,1000,UP
6781,AES-KY,74000,0,-74000,OUT
3081,聯亞,195000,195000,0,SAME
3189,景碩,484013,484013,0,SAME
3653,健策,110000,110000,0,SAME
6442,光聖,542000,542000,0,SAME
8046,南電,938000,938000,0,SAME
8358,金居,1326000,1326000,0,SAME
